,Review_ID,Rating,Location,Rating_Submit_Dt,Username,Review,Positive,Negative,Neutral,Compound
1983,R1984,5,USA,2018-02-26T00:00:00.000Z, shellyp1,"I got a little travel size of this stuff in my Boxycharm. My hair type is normal to dry, frizzy and wavy, uncontrollably wavy! I live in a very dry climate and have very hard water! So of course I was excited when I got this in my box! So after I wash my hair and it dries, my hair is it's most frizzy! I washed my hair today and used this product. I left it in while shaving my legs. When my hair dried I was absolutely floored as to how it felt! So I looked in the mirror and I couldn't believe what I saw! I saw shiny, soft, almost straight hair! My waves were beautifully tamed! If I could buy a year supply of this stuff I would!!! The pictures shown are outdoors standing in the sunlight, in front of a window with the sun shining and in natural light with no sun hitting me! I wish I had before pics but I never like to show myself on my fresh frizzy hair day so I have no pics of that lol. I hope my photos are helpful! Thank you Briogio for transforming my unruly wavy, frizzy, dry hair and making me feel beaut",0.148,0.049,0.803,0.9675
1984,R1985,5,Dominican Republic,2018-02-26T00:00:00.000Z, yaraidyg,"WOW!!! This conditioning mask is amazing!!! Usually anything to good to be true is just that...but, not this time!!! Worth every penny paid for is all I can say!!! Except...my mixed ethnic hair is instantly more manageable, detangles effortlessly, is moisturized (but not oily or sticky). I do notice a tremendous change in terms of strength and elasticity. I kept looking for broken strands in my comb and around/in the sink...after three uses, there are none!!! I first used this product after receiving it in an Allure Beauty Box and found it to be ""a must have."" The blow dry cream is awesome as well!!! I like the option of a wash and go or twist out...this product makes for a great prep to achieving either. I did flat iron once using the product. My hair felt and looked stunning!!! But, I will be leaving my flatiron alone for a while, opting to rock my natural hair that is a combination of curls, waves and coils (see my dilemma?)",0.16,0.033,0.807,0.9598
1985,R1986,2,USA,2018-02-26T00:00:00.000Z, kayleighs2,"This made my hair so greasy and gross after one use. I won't be using it again. It smells like a hospital room to me, and personally I don't want my hair to smell like that. It took multiple washes to get the greasy feeling out of my hair.",0.125,0.088,0.787,0.2298
1986,R1987,2,USA,2018-02-26T00:00:00.000Z, gretchenr,"This hair mask is fine, it's not my favourite but also not bad. Personally, I've got other hair masks in my collection that I like better and that I can actually see a difference in my hair after use. Probably wouldn't repurchase.",0.26,0.0,0.74,0.9057
1987,R1988,4,USA,2018-02-26T00:00:00.000Z, kristinea7fa8,I really love this product and think it leaves my hair shiny and smooth. I like the texture and the thickness of the product. ,0.259,0.0,0.741,0.7902
1988,R1989,4,USA,2018-02-26T00:00:00.000Z, allisonv9591,"I got a pretty large trial size of this in one of my monthly makeup subscriptions. I was pretty pleased with it, but not wowed. It made my hair feel silky, but only when i applied a dime size amount AFTER getting out of the shower. As a leave on/rinse out conditioner it was mediocre.",0.111,0.094,0.795,-0.0093
1989,R1990,5,USA,2018-02-20T00:00:00.000Z, jolenew,This brand is amazing. Feels great and hydrating and so easy to use. Really felt a difference after using it,0.421,0.0,0.579,0.9125
1990,R1991,5,USA,2018-02-20T00:00:00.000Z, frecklesandlashes,Love love love this. You can never go wrong with a repair mask. But i like the scent and it really makes my hair feel nice. I have long wavy/curly red hair and i enjoyed this. I actually would use a small amount on the ends of my hair and leave it in like a leave in conditioner for my ends.,0.342,0.037,0.621,0.9706
1991,R1992,5,Canada,2018-02-20T00:00:00.000Z, madsandmads,This product made my hair so smooth! Not only does it smell amazing but it does wonders to my long brown dry hair!,0.119,0.0,0.881,0.4559
1992,R1993,4,USA,2018-02-20T00:00:00.000Z, elizabethb5,"Very similar to Blowout Repair Mask! Not as thick and felt hair wasn't as soft as it could be! Smells great, would recommend for someone that has medium/thin hair with not any curl! My hair is too thick to really get all the things this mask offers",0.142,0.0,0.858,0.8164
1993,R1994,5,USA,2018-02-20T00:00:00.000Z, riennao,"My favorite item I've gotten in my Influenster box. This deep conditioner is everything, better than a lot of deep conditioners I've ever used. You definitely buy once I run out of my other one.",0.223,0.0,0.777,0.8225
1994,R1995,5,USA,2018-02-20T00:00:00.000Z, angelonthelake,Wonderful! This smells amazing and nourishes my damaged hair incredibly well. I noticed improved shine and smoothness immediately with my first use. I received this  complimentary as part of the Shimmer Voxbox and it's still a favorite.,0.4,0.058,0.542,0.9518
1995,R1996,5,USA,2018-02-20T00:00:00.000Z, morgank2,This is literally the best hair mask on the earth. I would buy this again in a heart beat. I wish they sold it at like cosmoprof and such. It made my hair feel so smooth and I've bleached my hair at least 10 times in the past.,0.183,0.0,0.817,0.8555
1996,R1997,4,USA,2018-02-20T00:00:00.000Z, heyitssamyrae,"This is an okay mask if you get it as a sample. I always use my little sizes for travel, but have received this a few times now. While it does condition, I don't find it moisturizing enough. I wouldn't purchase the full size of this, as it didn't work for my personal hair type. I have very thick, course and dry hair and I didn't find it did what I like in a deep conditioner. Not a bad product though!",0.114,0.0,0.886,0.8302
1997,R1998,5,Germany,2018-02-20T00:00:00.000Z, martuuhhh,"This is a 5 Star product!!!!! This is so great for dry, damaged hair. Or even if you have good healthy, to help just maintain it. Love product, with a captivating scent.",0.422,0.065,0.513,0.9517
1998,R1999,5,USA,2018-02-20T00:00:00.000Z, olgapfd51,"Can I just say that my gym hair is rescued every time I leave this treatment on, I am obsessed with the smell and texture, buttery conditioners should all be like this ...",0.155,0.085,0.76,0.5267
1999,R2000,2,USA,2018-02-13T00:00:00.000Z, ashleighs1,I didn't enjoy this much at all. It made my hair feel very dry. The only thing I liked about it was the smell. I even found that the formula was hard to move through my hair too. It was too thick. I wouldn't recommend it.,0.06,0.131,0.81,-0.3265
2000,R2001,5,USA,2018-02-13T00:00:00.000Z, tatiyanac,"This mask is amazing! Hydrates the hair, leaves the hair feeling soft and smooth but not oily and weighed down.",0.18,0.0,0.82,0.4482
2001,R2002,4,USA,2018-02-13T00:00:00.000Z, alyixf,I really love this deep conditioner! Briogeo is seriously such a great brand I love it so much! This conditions so well without weighing your hair down,0.442,0.046,0.512,0.9494
2002,R2003,5,USA,2018-02-13T00:00:00.000Z, keylondaw,I really enjoyed the deep conditioning this product provided for my thick natural coils. It exceeded my expectations and I used it down to the last drop. I was sent a full sized jar complimentary to review and I would purchase this product myself.,0.195,0.046,0.759,0.7841
2003,R2004,5,USA,2018-02-13T00:00:00.000Z, miriandaniela,"Amazing mask, I really liked it. It is one of the best products of this category that you can find",0.409,0.0,0.591,0.902
2004,R2005,5,USA,2018-02-13T00:00:00.000Z, tiffanyb772e,My hair has never felt softer after this mask. I love it because it makes my hair feel moisturized without weighing it down. It also smells incredible! Highly recommend.,0.219,0.0,0.781,0.8066
2005,R2006,4,USA,2018-02-13T00:00:00.000Z, kaseyw2,I originally received this for Christmas and I really do love it. I am obsessed with conditioner and this product is definitely on my list to buy again.,0.232,0.055,0.712,0.7564
2006,R2007,5,USA,2018-02-13T00:00:00.000Z, laurenm5e96,"If you have dry hair, you NEED this in your life!  I don't think I've used a better brand of hair care than Briogeo.  It has seriously transformed my hair, and it all started with this product.  I use this after their micro exfoliant charcoal shampoo, put a shower cap on, and leave it for about 20 minutes.  My hair feels so rejuvenated afterwards, and it is very clean.",0.13,0.04,0.83,0.8169
2007,R2008,5,USA,2018-02-13T00:00:00.000Z, hermosashwty,This is an amazing product. You could really tell the diffrence after each use. It mad my bair so soft and manageable 😍,0.141,0.119,0.741,0.1531
2008,R2009,5,USA,2018-02-13T00:00:00.000Z, selu,"Holy. Grail!!!! I got a sample of this in one of my beauty boxes so I gave it a try...I'm normally very trepidatious about trying new hair products but this is pure magic. Even after drying my hair, it was silky soft and gorgeous!!! I will definitely be buying a full jar.",0.227,0.0,0.773,0.9276
2009,R2010,5,USA,2018-02-07T00:00:00.000Z, danabfd18,"The best masks ever tried Is not heavy on your hair don't make it to oily when the hair is dry Is giving you straighten to your  hair is amazing Price is good for the quality that stand for
It I will buy it for sure",0.281,0.0,0.719,0.9393
2010,R2011,3,USA,2018-02-07T00:00:00.000Z, vampyraxxx,I had never used this long enough to see any repair therefore I can't give a full review. I like the smell and texture but to me it's no better than a drugstore deep conditioning mask.,0.154,0.077,0.769,0.4215
2011,R2012,5,USA,2018-02-07T00:00:00.000Z, stephaniec87ee,Not entirely to crazy with the smell of this stuff but I am crazy about the results. This stuff really hydrates my hair and leaves it feeling smooth. It's a little on the pricey side but I'm telling you the results are worth it! I have damaged hair from being processed and it really makes it look and feel a little healthier.,0.135,0.059,0.806,0.4635
2012,R2013,5,USA,2018-02-07T00:00:00.000Z, lilyl470d,"I had a chance to try it when I got it in my sample. Just after 1 use, it felt amazing that I ordered full size right away.
My hair is naturally wavy and dry, but this actually helps frizz down so much and detangles it. I feel my hair so hydrating and silky without putting any weight in it.
The only thing I don't like is the bottle, I bought 8oz size and there's no pump.
I have to really be careful when using this so that water don't get into the products. 
I would have taken a star down for that usually, but this product is so amazing I had to give 5 stars!",0.13,0.047,0.824,0.8639
2013,R2014,4,USA,2018-02-07T00:00:00.000Z, nicolem3,I like this brand but this isn't too amazing. It doesn't seem to make my hair too moisturized but it helps a little.,0.189,0.151,0.66,0.0108
2014,R2015,3,USA,2018-02-07T00:00:00.000Z, tmm,I honestly don't get what the hype is on this product. My hair never feels conditioned when I use this and it's hard to brush my hair out cuz it's in knots,0.093,0.043,0.864,0.3818
2015,R2016,3,USA,2018-02-07T00:00:00.000Z, sarahdabd,Everyone is RAVING about this product and I don't understand the hype. Its not very hydrating or smoothing.,0.0,0.0,1.0,0.0
2016,R2017,5,USA,2018-02-07T00:00:00.000Z, annam12,This is great stuff! I personally love doing hair masks especially on lazy days. Super easy to apply and leaves my hair feeling amazing for days to follow! The smell is nice and the consistency of this product is really easy to work with as well! I definitely recommend this :),0.49,0.037,0.473,0.9867
2017,R2018,4,USA,2018-02-07T00:00:00.000Z, madisonc05bf,Worked well for a friend of mine with a softer hair type. I have a more coily texture and it just made my hair hard.,0.215,0.057,0.729,0.5994
2018,R2019,5,USA,2018-02-07T00:00:00.000Z, wardariaz,This stuff is amazing!!!! Makes your hair so smooth and so soft it's def a must buy I really like it! It's a mask for your hair if you love face mask you'll love this mask too ! MASK MASK MASKs all around,0.256,0.0,0.744,0.924
2019,R2020,5,USA,2018-02-04T00:00:00.000Z, krissymichelle,I LOVE this stuff. I have bought it twice since I got to try it and I use it twice a week. It makes my hair feel amazing. It's one of my favorite conditioning masks.,0.303,0.0,0.697,0.9141
2020,R2021,5,USA,2018-02-04T00:00:00.000Z, marilyna1,this product is amazing. especially for damaged bleacged and colored hair. i have curly hair and require moisture. this does the trick.,0.145,0.167,0.688,0.1082
